,Unnamed: 0,Course,College,Pr1,Pr2,Pr3,Pr4,Pr5,Oapr,SUM,AVG,English,Quanty
219,193,BACHELOR OF ARTS IN ASIAN STUDIES,CAIS,61.05,71.99,44.12,18.16,87.72,63.6,283.04,56.608,133.04,105.88
220,200,BACHELOR OF ARTS IN ASIAN STUDIES,CAIS,76.83,42.05,59.25,53.82,26.06,63.6,258.01,51.602,118.88,79.88
221,368,BS CRIMINOLOGY,CCJE,68.5,42.05,66.81,34.54,72.9,63.6,284.8,56.96,110.55,107.44
222,403,BS CRIMINOLOGY,CCJE,61.05,48.4,80.93,53.82,43.49,63.6,287.69,57.538,109.45,97.31
223,604,BS COMPUTER ENGINEERING,COE,63.53,54.75,51.68,63.45,63.1,63.6,296.51,59.302,118.28,126.55
224,686,BS ELECTRICAL ENGINEERING,COE,47.0,15.12,93.41,44.18,95.65,63.6,295.36,59.072,62.12,139.83
225,736,BS GEODETIC ENGINEERING,COE,61.05,66.85,66.81,34.54,63.1,63.6,292.35,58.47,127.9,97.64
226,749,BS MECHANICAL ENGINEERING,COE,47.0,54.75,72.66,75.28,72.9,63.6,322.59,64.518,101.75,148.18
227,848,BS INDUSTRIAL ENGINEERING,COE,55.84,30.03,51.68,94.54,53.29,63.6,285.38,57.076,85.87,147.83
228,920,BS HOME ECONOMICS,CHE,70.75,66.85,36.55,34.54,63.1,63.6,271.79,54.358,137.6,97.64
229,924,BS HOME ECONOMICS,CHE,58.56,77.12,59.25,53.82,43.49,63.6,292.24,58.448,135.68,97.31
230,1000,BS HOSPITALITY MANAGEMENT,CHE,37.99,61.11,94.84,44.18,63.1,63.6,301.22,60.244,99.1,107.28
231,1027,BS COMPUTER SCIENCE,CCS,74.8,30.03,72.66,34.54,53.29,63.6,265.32,53.064,104.83,87.83
232,1052,BS COMPUTER SCIENCE,CCS,37.99,48.4,66.81,84.63,87.72,63.6,325.55,65.11,86.39,172.35
233,1057,BS COMPUTER SCIENCE,CCS,58.56,48.4,59.25,79.96,53.29,63.6,299.46,59.892,106.96,133.25
234,1062,BS COMPUTER SCIENCE,CCS,74.8,25.06,36.55,75.28,63.1,63.6,274.79,54.958,99.86,138.38
235,1069,BS COMPUTER SCIENCE,CCS,72.78,77.12,29.96,24.91,53.29,63.6,258.06,51.612,149.9,78.2
236,1210,BA ENGLISH,CLA,58.56,54.75,29.96,79.96,79.78,63.6,303.01,60.602,113.31,159.74
237,1230,BA ENGLISH,CLA,58.56,48.4,80.93,44.18,63.1,63.6,295.17,59.034,106.96,107.28
238,1240,BA ENGLISH,CLA,76.83,30.03,44.12,70.61,43.49,63.6,265.08,53.016,106.86,114.1
239,1270,BA FILIPINO ,CLA,68.5,54.75,72.66,24.91,53.29,63.6,274.11,54.822,123.25,78.2
240,1271,BA FILIPINO ,CLA,63.53,61.11,59.25,44.18,63.1,63.6,291.17,58.234,124.64,107.28
241,1278,BA FILIPINO ,CLA,58.56,87.4,51.68,34.54,53.29,63.6,285.47,57.094,145.96,87.83
242,1291,BA FILIPINO ,CLA,61.05,42.05,66.81,63.45,72.9,63.6,306.26,61.252,103.1,136.35
243,1315,BA JOURNALISM,CLA,66.01,48.4,76.79,79.96,9.69,63.6,280.85,56.17,114.41,89.65
244,1320,BA JOURNALISM,CLA,72.78,54.75,44.12,53.82,43.49,63.6,268.96,53.792,127.53,97.31
245,1344,BA POLITICAL SCIENCE,CLA,49.95,54.75,66.81,34.54,95.65,63.6,301.7,60.34,104.7,130.19
246,1397,BA POLITICAL SCIENCE,CLA,55.84,66.85,80.93,14.31,79.78,63.6,297.71,59.542,122.69,94.09
247,1467,BS BROAD,CLA,70.75,82.26,36.55,53.82,20.6,63.6,263.98,52.796,153.01,74.42
248,1472,BA JOURNALISM,CLA,44.05,77.12,76.79,63.45,53.29,63.6,314.7,62.94,121.17,116.74
249,1507,BA HISTORY,CLA,72.78,71.99,44.12,34.54,33.69,63.6,257.12,51.424,144.77,68.23
250,1510,BA HISTORY,CLA,52.9,48.4,89.19,18.16,83.75,63.6,292.4,58.48,101.3,101.91
251,1539,BA HISTORY,CLA,61.05,71.99,72.66,34.54,43.49,63.6,283.73,56.746,133.04,78.03
252,1547,BA HISTORY,CLA,70.75,66.85,44.12,18.16,72.9,63.6,272.78,54.556,137.6,91.06
253,1681,BS ECONOMICS,CLA,49.95,90.94,24.36,70.61,72.9,63.6,308.76,61.752,140.89,143.51
254,1688,BS ECONOMICS,CLA,68.5,77.12,13.15,70.61,53.29,63.6,282.67,56.534,145.62,123.9
255,1699,BS ECONOMICS,CLA,74.8,66.85,44.12,34.54,33.69,63.6,254.0,50.8,141.65,68.23
256,1703,BS ECONOMICS,CLA,80.58,71.99,44.12,14.31,26.06,63.6,237.06,47.412,152.57,40.37
257,1846,BS NURSING,CN,78.85,87.4,44.12,6.59,26.06,63.6,243.02,48.604,166.25,32.65
258,2119,BACHELOR OF PHYSICAL EDUCATION,CSSPE,61.05,66.85,44.12,70.61,53.29,63.6,295.92,59.184,127.9,123.9
259,2122,BACHELOR OF PHYSICAL EDUCATION,CSSPE,61.05,61.11,51.68,53.82,72.9,63.6,300.56,60.112,122.16,126.72
260,2128,BACHELOR OF PHYSICAL EDUCATION,CSSPE,72.78,71.99,44.12,18.16,53.29,63.6,260.34,52.068,144.77,71.45
261,2131,BACHELOR OF PHYSICAL EDUCATION,CSSPE,80.58,61.11,36.55,18.16,43.49,63.6,239.89,47.978,141.69,61.65
262,2145,BACHELOR OF PHYSICAL EDUCATION,CSSPE,55.84,61.11,72.66,63.45,53.29,63.6,306.35,61.27,116.95,116.74
263,2301,BS BIOLOGY,CSM,68.5,71.99,59.25,53.82,20.6,63.6,274.16,54.832,140.49,74.42
264,2363,BS BIOLOGY,CSM,66.01,82.26,66.81,14.31,43.49,63.6,272.88,54.576,148.27,57.8
265,2415,BS MATHEMATICS,CSM,44.05,42.05,66.81,89.31,79.78,63.6,322.0,64.4,86.1,169.09
266,2450,BS STATISTICS,CSM,76.83,66.85,66.81,18.16,20.6,63.6,249.25,49.85,143.68,38.76
267,2482,BS COMMUNITY DEVELOPMENT,CSWCD,55.84,42.05,59.25,75.28,79.78,63.6,312.2,62.44,97.89,155.06
268,2508,BS COMMUNITY DEVELOPMENT,CSWCD,63.53,42.05,59.25,70.61,63.1,63.6,298.54,59.708,105.58,133.71
269,2520,BS SOCIAL WORK,CSWCD,52.9,77.12,59.25,70.61,43.49,63.6,303.37,60.674,130.02,114.1
270,2560,BS SOCIAL WORK,CSWCD,52.9,71.99,59.25,63.45,63.1,63.6,310.69,62.138,124.89,126.55
271,2592,BACHELOR OF CULTURE AND ARTS EDUCATION,CTE,76.83,48.4,72.66,34.54,20.6,63.6,253.03,50.606,125.23,55.14
272,2625,BACHELOR OF EARLY CHILDHOOD EDUCATION ,CTE,47.0,61.11,51.68,89.31,63.1,63.6,312.2,62.44,108.11,152.41
273,2644,BACHELOR IN ELEMENTARY EDUCATION,CTE,61.05,77.12,29.96,53.82,72.9,63.6,294.85,58.97,138.17,126.72
274,2652,BACHELOR IN ELEMENTARY EDUCATION,CTE,70.75,48.4,66.81,34.54,53.29,63.6,273.79,54.758,119.15,87.83
275,40,BS ARCHITECTURE,College of Architecture,49.95,77.12,76.79,24.91,79.78,64.72,308.55,61.71,127.07,104.69
276,128,BS ARCHITECTURE,College of Architecture,31.88,66.85,59.25,97.95,33.69,64.72,289.62,57.924,98.73,131.64
277,317,BS CRIMINOLOGY,CCJE,70.75,54.75,51.68,70.61,33.69,64.72,281.48,56.296,125.5,104.3
278,377,BS CRIMINOLOGY,CCJE,61.05,71.99,76.79,34.54,43.49,64.72,287.86,57.572,133.04,78.03
279,388,BS CRIMINOLOGY,CCJE,74.8,61.11,13.15,63.45,72.9,64.72,285.41,57.082,135.91,136.35
280,390,BS CRIMINOLOGY,CCJE,68.5,61.11,36.55,53.82,72.9,64.72,292.88,58.576,129.61,126.72
281,626,BS ELECTRONICS AND COMMUNICATION ENGINEERING,COE,72.78,48.4,44.12,24.91,83.75,64.72,273.96,54.792,121.18,108.66
282,683,BS ELECTRICAL ENGINEERING,COE,83.47,61.11,51.68,14.31,26.06,64.72,236.63,47.326,144.58,40.37
283,690,BS ENVIRONMENTAL ENGINEERING,COE,55.84,71.99,76.79,44.18,53.29,64.72,302.09,60.418,127.83,97.47
284,766,BS MECHANICAL ENGINEERING,COE,55.84,54.75,36.55,75.28,87.72,64.72,310.14,62.028,110.59,163.0
285,844,BS INDUSTRIAL ENGINEERING,COE,66.01,66.85,51.68,63.45,43.49,64.72,291.48,58.296,132.86,106.94
286,859,BS INDUSTRIAL ENGINEERING,COE,80.58,30.03,66.81,18.16,63.1,64.72,258.68,51.736,110.61,81.26
287,899,BS FORESTRY,CFES,66.01,48.4,51.68,53.82,79.78,64.72,299.69,59.938,114.41,133.6
288,912,BS HOME ECONOMICS,CHE,61.05,42.05,36.55,89.31,72.9,64.72,301.86,60.372,103.1,162.21
289,917,BS HOME ECONOMICS,CHE,76.83,77.12,66.81,2.74,43.49,64.72,266.99,53.398,153.95,46.23
290,919,BS HOME ECONOMICS,CHE,52.9,82.26,51.68,63.45,63.1,64.72,313.39,62.678,135.16,126.55
291,922,BS HOME ECONOMICS,CHE,61.05,61.11,59.25,53.82,72.9,64.72,308.13,61.626,122.16,126.72
292,927,BS HOME ECONOMICS,CHE,58.56,87.4,29.96,70.61,53.29,64.72,299.82,59.964,145.96,123.9
293,930,BS HOME ECONOMICS,CHE,68.5,61.11,51.68,70.61,33.69,64.72,285.59,57.118,129.61,104.3
294,943,BS NUTRITION AND DIETETICS,CHE,80.58,42.05,44.12,14.31,79.78,64.72,260.84,52.168,122.63,94.09
295,1001,BS HOSPITALITY MANAGEMENT,CHE,58.56,77.12,44.12,79.96,33.69,64.72,293.45,58.69,135.68,113.65
296,1061,BS COMPUTER SCIENCE,CCS,61.05,71.99,51.68,75.28,33.69,64.72,293.69,58.738,133.04,108.97
297,1073,BS COMPUTER SCIENCE,CCS,58.56,54.75,29.96,84.63,79.78,64.72,307.68,61.536,113.31,164.41
298,1080,BS COMPUTER SCIENCE,CCS,44.05,71.99,66.81,70.61,79.78,64.72,333.24,66.648,116.04,150.39
299,1151,BS INFORMATION TECHNOLOGY,CCS,55.84,77.12,59.25,63.45,53.29,64.72,308.95,61.79,132.96,116.74
300,1168,BS INFORMATION TECHNOLOGY,CCS,66.01,61.11,72.66,18.16,72.9,64.72,290.84,58.168,127.12,91.06
301,1174,BS INFORMATION TECHNOLOGY,CCS,55.84,66.85,72.66,63.45,53.29,64.72,312.09,62.418,122.69,116.74
302,1216,BA ENGLISH,CLA,70.75,71.99,66.81,18.16,43.49,64.72,271.2,54.24,142.74,61.65
303,1238,BA ENGLISH,CLA,52.9,42.05,80.93,53.82,83.75,64.72,313.45,62.69,94.95,137.57
304,1241,BA ENGLISH,CLA,66.01,61.11,44.12,75.28,43.49,64.72,290.01,58.002,127.12,118.77
305,1249,BA ENGLISH,CLA,63.53,61.11,66.81,34.54,72.9,64.72,298.89,59.778,124.64,107.44
306,1312,BA JOURNALISM,CLA,61.05,87.4,36.55,14.31,87.72,64.72,287.03,57.406,148.45,102.03
307,1392,BA POLITICAL SCIENCE,CLA,52.9,66.85,59.25,53.82,83.75,64.72,316.57,63.314,119.75,137.57
308,1402,BA POLITICAL SCIENCE,CLA,49.95,71.99,72.66,79.96,33.69,64.72,308.25,61.65,121.94,113.65
309,1440,BS BROAD,CLA,61.05,77.12,44.12,63.45,53.29,64.72,299.03,59.806,138.17,116.74
310,1450,BS BROAD,CLA,55.84,48.4,72.66,75.28,63.1,64.72,315.28,63.056,104.24,138.38
311,1469,BS BROAD,CLA,52.9,54.75,89.19,44.18,63.1,64.72,304.12,60.824,107.65,107.28
312,1491,BA ENGLISH,CLA,68.5,54.75,36.55,44.18,83.75,64.72,287.73,57.546,123.25,127.93
313,1541,BA HISTORY,CLA,55.84,66.85,51.68,53.82,83.75,64.72,311.94,62.388,122.69,137.57
314,1669,BS ECONOMICS,CLA,49.95,71.99,51.68,63.45,83.75,64.72,320.82,64.164,121.94,147.2
315,1710,BS ECONOMICS,CLA,61.05,66.85,44.12,70.61,63.1,64.72,305.73,61.146,127.9,133.71
316,1726,BS ECONOMICS,CLA,66.01,35.7,66.81,70.61,63.1,64.72,302.23,60.446,101.71,133.71
317,1738,BS ECONOMICS,CLA,52.9,71.99,66.81,63.45,63.1,64.72,318.25,63.65,124.89,126.55
318,2165,BACHELOR OF PHYSICAL EDUCATION,CSSPE,74.8,48.4,44.12,63.45,43.49,64.72,274.26,54.852,123.2,106.94
319,2168,BACHELOR OF PHYSICAL EDUCATION,CSSPE,76.83,66.85,44.12,44.18,26.06,64.72,258.04,51.608,143.68,70.24
320,2180,BACHELOR OF PHYSICAL EDUCATION,CSSPE,72.78,77.12,29.96,63.45,26.06,64.72,269.37,53.874,149.9,89.51
321,2188,BACHELOR OF PHYSICAL EDUCATION,CSSPE,76.83,48.4,72.66,44.18,20.6,64.72,262.67,52.534,125.23,64.78
322,2346,BS BIOLOGY,CSM,66.01,54.75,29.96,84.63,53.29,64.72,288.64,57.728,120.76,137.92
323,2422,BS MATHEMATICS,CSM,52.9,54.75,59.25,84.63,63.1,64.72,314.63,62.926,107.65,147.73
324,2475,BS COMMUNITY DEVELOPMENT,CSWCD,61.05,82.26,51.68,34.54,63.1,64.72,292.63,58.526,143.31,97.64
325,2479,BS COMMUNITY DEVELOPMENT,CSWCD,70.75,25.06,44.12,79.96,72.9,64.72,292.79,58.558,95.81,152.86
326,2485,BS COMMUNITY DEVELOPMENT,CSWCD,83.47,35.7,24.36,63.45,43.49,64.72,250.47,50.094,119.17,106.94
327,2624,BACHELOR OF EARLY CHILDHOOD EDUCATION ,CTE,68.5,42.05,72.66,70.61,33.69,64.72,287.51,57.502,110.55,104.3
328,11,BS AGRICULTURE,College of Agriculture,49.95,77.12,66.81,70.61,63.1,65.83,327.59,65.518,127.07,133.71
329,15,BS AGRICULTURE,College of Agriculture,74.8,30.03,76.79,44.18,53.29,65.83,279.09,55.818,104.83,97.47
330,16,BS AGRICULTURE,College of Agriculture,72.78,61.11,44.12,24.91,79.78,65.83,282.7,56.54,133.89,104.69
331,63,BS ARCHITECTURE,College of Architecture,44.05,48.4,85.06,84.63,63.1,65.83,325.24,65.048,92.45,147.73
332,94,BS ARCHITECTURE,College of Architecture,63.53,48.4,59.25,70.61,72.9,65.83,314.69,62.938,111.93,143.51
333,102,BS ARCHITECTURE,College of Architecture,78.85,66.85,18.75,63.45,43.49,65.83,271.39,54.278,145.7,106.94
334,138,BS ARCHITECTURE,College of Architecture,72.78,54.75,72.66,24.91,53.29,65.83,278.39,55.678,127.53,78.2
335,139,BS ARCHITECTURE,College of Architecture,58.56,66.85,80.93,53.82,43.49,65.83,303.65,60.73,125.41,97.31
336,167,BS ARCHITECTURE,College of Architecture,66.01,30.03,80.93,63.45,63.1,65.83,303.52,60.704,96.04,126.55
337,176,BS ARCHITECTURE,College of Architecture,49.95,87.4,51.68,79.96,43.49,65.83,312.48,62.496,137.35,123.45
338,217,BS INTERDISIPLINARY STUDIES,CAIS,72.78,66.85,51.68,14.31,79.78,65.83,285.4,57.08,139.63,94.09
339,334,BS CRIMINOLOGY,CCJE,63.53,66.85,59.25,75.28,33.69,65.83,298.6,59.72,130.38,108.97
340,353,BS CRIMINOLOGY,CCJE,82.02,66.85,18.75,34.54,53.29,65.83,255.45,51.09,148.87,87.83
341,362,BS CRIMINOLOGY,CCJE,68.5,20.09,80.93,70.61,63.1,65.83,303.23,60.646,88.59,133.71
342,464,BS AGRICULTURAL AND BIOSYSTEMS ENGINEERING,COE,63.53,66.85,66.81,44.18,63.1,65.83,304.47,60.894,130.38,107.28
343,644,BS ELECTRICAL ENGINEERING,COE,31.88,66.85,93.41,53.82,83.75,65.83,329.71,65.942,98.73,137.57
344,651,BS ELECTRICAL ENGINEERING,COE,55.84,92.88,76.79,44.18,20.6,65.83,290.29,58.058,148.72,64.78
345,654,BS ELECTRICAL ENGINEERING,COE,88.66,42.05,29.96,18.16,43.49,65.83,222.32,44.464,130.71,61.65
346,655,BS ELECTRICAL ENGINEERING,COE,66.01,42.05,51.68,24.91,97.87,65.83,282.52,56.504,108.06,122.78
347,706,BS ENVIRONMENTAL ENGINEERING,COE,63.53,54.75,66.81,44.18,79.78,65.83,309.05,61.81,118.28,123.96
348,709,BS ENVIRONMENTAL ENGINEERING,COE,55.84,61.11,76.79,63.45,63.1,65.83,320.29,64.058,116.95,126.55
349,711,BS ENVIRONMENTAL ENGINEERING,COE,61.05,48.4,85.06,63.45,43.49,65.83,301.45,60.29,109.45,106.94
350,857,BS INDUSTRIAL ENGINEERING,COE,55.84,25.06,66.81,70.61,97.87,65.83,316.19,63.238,80.9,168.48
351,898,BS FORESTRY,CFES,55.84,90.94,72.66,34.54,43.49,65.83,297.47,59.494,146.78,78.03
352,926,BS HOME ECONOMICS,CHE,66.01,66.85,59.25,53.82,53.29,65.83,299.22,59.844,132.86,107.11
353,936,BS HOME ECONOMICS,CHE,63.53,66.85,51.68,79.96,33.69,65.83,295.71,59.142,130.38,113.65
354,954,BS NUTRITION AND DIETETICS,CHE,68.5,71.99,44.12,79.96,20.6,65.83,285.17,57.034,140.49,100.56
355,955,BS NUTRITION AND DIETETICS,CHE,63.53,92.88,59.25,0.73,83.75,65.83,300.14,60.028,156.41,84.48
356,964,BS NUTRITION AND DIETETICS,CHE,55.84,66.85,59.25,70.61,72.9,65.83,325.45,65.09,122.69,143.51
357,995,BS HOSPITALITY MANAGEMENT,CHE,70.75,92.88,29.96,34.54,33.69,65.83,261.82,52.364,163.63,68.23
358,996,BS HOSPITALITY MANAGEMENT,CHE,76.83,61.11,36.55,70.61,26.06,65.83,271.16,54.232,137.94,96.67
359,1004,BS HOSPITALITY MANAGEMENT,CHE,68.5,54.75,76.79,34.54,53.29,65.83,287.87,57.574,123.25,87.83
360,1011,BS HOSPITALITY MANAGEMENT,CHE,70.75,82.26,24.36,89.31,9.69,65.83,276.37,55.274,153.01,99.0
361,1016,BS HOSPITALITY MANAGEMENT,CHE,76.83,30.03,76.79,44.18,43.49,65.83,271.32,54.264,106.86,87.67
362,1049,BS COMPUTER SCIENCE,CCS,66.01,48.4,66.81,53.82,72.9,65.83,307.94,61.588,114.41,126.72
363,1060,BS COMPUTER SCIENCE,CCS,37.99,77.12,72.66,79.96,72.9,65.83,340.63,68.126,115.11,152.86
364,1070,BS COMPUTER SCIENCE,CCS,76.83,54.75,80.93,2.74,63.1,65.83,278.35,55.67,131.58,65.84
365,1116,BS INFORMATION TECHNOLOGY,CCS,63.53,71.99,44.12,63.45,63.1,65.83,306.19,61.238,135.52,126.55
366,1196,BA ENGLISH,CLA,68.5,61.11,36.55,70.61,63.1,65.83,299.87,59.974,129.61,133.71
367,1209,BA ENGLISH,CLA,34.94,87.4,80.93,44.18,83.75,65.83,331.2,66.24,122.34,127.93
368,1256,BA ENGLISH,CLA,74.8,77.12,24.36,44.18,53.29,65.83,273.75,54.75,151.92,97.47
369,1266,BA FILIPINO ,CLA,76.83,61.11,24.36,53.82,63.1,65.83,279.22,55.844,137.94,116.92
370,1282,BA FILIPINO ,CLA,76.83,71.99,72.66,10.45,33.69,65.83,265.62,53.124,148.82,44.14
371,1294,BA FILIPINO ,CLA,61.05,90.94,24.36,63.45,63.1,65.83,302.9,60.58,151.99,126.55
372,1307,BA FILIPINO ,CLA,68.5,66.85,36.55,53.82,72.9,65.83,298.62,59.724,135.35,126.72
373,1314,BA JOURNALISM,CLA,74.8,54.75,36.55,44.18,72.9,65.83,283.18,56.636,129.55,117.08
374,1326,BA JOURNALISM,CLA,72.78,35.7,80.93,53.82,33.69,65.83,276.92,55.384,108.48,87.51
375,1338,BA POLITICAL SCIENCE,CLA,80.58,20.09,59.25,53.82,63.1,65.83,276.84,55.368,100.67,116.92
376,1394,BA POLITICAL SCIENCE,CLA,68.5,48.4,76.79,34.54,63.1,65.83,291.33,58.266,116.9,97.64
377,1448,BS BROAD,CLA,61.05,90.94,80.93,44.18,9.69,65.83,286.79,57.358,151.99,53.87
378,1496,BA HISTORY,CLA,47.0,87.4,59.25,63.45,72.9,65.83,330.0,66.0,134.4,136.35
379,1502,BA HISTORY,CLA,49.95,66.85,59.25,79.96,72.9,65.83,328.91,65.782,116.8,152.86
380,1528,BA HISTORY,CLA,70.75,54.75,44.12,53.82,72.9,65.83,296.34,59.268,125.5,126.72
381,1561,BA HISTORY,CLA,63.53,77.12,72.66,44.18,33.69,65.83,291.18,58.236,140.65,77.87
382,1662,BS ECONOMICS,CLA,74.8,66.85,29.96,53.82,53.29,65.83,278.72,55.744,141.65,107.11
383,1663,BS ECONOMICS,CLA,70.75,71.99,51.68,34.54,53.29,65.83,282.25,56.45,142.74,87.83
384,1723,BS ECONOMICS,CLA,55.84,87.4,76.79,24.91,53.29,65.83,298.23,59.646,143.24,78.2
385,1732,BS ECONOMICS,CLA,83.47,42.05,66.81,24.91,26.06,65.83,243.3,48.66,125.52,50.97
386,1858,BS NURSING,CN,52.9,61.11,51.68,84.63,72.9,65.83,323.22,64.644,114.01,157.53
387,2156,BACHELOR OF PHYSICAL EDUCATION,CSSPE,61.05,77.12,36.55,89.31,26.06,65.83,290.09,58.018,138.17,115.37
388,2176,BACHELOR OF PHYSICAL EDUCATION,CSSPE,72.78,61.11,51.68,63.45,33.69,65.83,282.71,56.542,133.89,97.14
389,2210,BACHELOR OF PHYSICAL EDUCATION,CSSPE,80.58,77.12,36.55,18.16,33.69,65.83,246.1,49.22,157.7,51.85
390,2316,BS BIOLOGY,CSM,63.53,61.11,59.25,44.18,79.78,65.83,307.85,61.57,124.64,123.96
391,2405,BS MATHEMATICS,CSM,47.0,66.85,72.66,53.82,87.72,65.83,328.05,65.61,113.85,141.54
392,2414,BS MATHEMATICS,CSM,70.75,61.11,24.36,75.28,63.1,65.83,294.6,58.92,131.86,138.38
393,2467,BS COMMUNITY DEVELOPMENT,CSWCD,58.56,82.26,85.06,34.54,26.06,65.83,286.48,57.296,140.82,60.6
394,2473,BS COMMUNITY DEVELOPMENT,CSWCD,70.75,71.99,76.79,24.91,26.06,65.83,270.5,54.1,142.74,50.97
395,2496,BS COMMUNITY DEVELOPMENT,CSWCD,34.94,66.85,76.79,70.61,91.68,65.83,340.87,68.174,101.79,162.29
396,2503,BS COMMUNITY DEVELOPMENT,CSWCD,72.78,48.4,36.55,75.28,53.29,65.83,286.3,57.26,121.18,128.57
397,2548,BS SOCIAL WORK,CSWCD,72.78,77.12,51.68,18.16,53.29,65.83,273.03,54.606,149.9,71.45
398,2558,BS SOCIAL WORK,CSWCD,47.0,82.26,80.93,53.82,53.29,65.83,317.3,63.46,129.26,107.11
399,7,BS AGRICULTURE,College of Agriculture,58.56,66.85,72.66,79.96,33.69,66.95,311.72,62.344,125.41,113.65
400,20,BS AGRICULTURE,College of Agriculture,41.05,82.26,66.81,75.28,79.78,66.95,345.18,69.036,123.31,155.06
401,26,BS AGRIBUSINESS,College of Agriculture,49.95,71.99,76.79,70.61,63.1,66.95,332.44,66.488,121.94,133.71
402,43,BS ARCHITECTURE,College of Architecture,74.8,48.4,66.81,63.45,33.69,66.95,287.15,57.43,123.2,97.14
403,83,BS ARCHITECTURE,College of Architecture,63.53,54.75,51.68,79.96,63.1,66.95,313.02,62.604,118.28,143.06
404,143,BS ARCHITECTURE,College of Architecture,72.78,61.11,72.66,24.91,53.29,66.95,284.75,56.95,133.89,78.2
405,345,BS CRIMINOLOGY,CCJE,80.58,30.03,66.81,44.18,53.29,66.95,274.89,54.978,110.61,97.47
406,365,BS CRIMINOLOGY,CCJE,47.0,66.85,59.25,89.31,72.9,66.95,335.31,67.062,113.85,162.21
407,436,BS CRIMINOLOGY,CCJE,66.01,48.4,72.66,63.45,63.1,66.95,313.62,62.724,114.41,126.55
408,470,BS AGRICULTURAL AND BIOSYSTEMS ENGINEERING,COE,70.75,42.05,44.12,75.28,72.9,66.95,305.1,61.02,112.8,148.18
409,479,BS AGRICULTURAL AND BIOSYSTEMS ENGINEERING,COE,61.05,87.4,66.81,24.91,63.1,66.95,303.27,60.654,148.45,88.01
410,620,BS ELECTRONICS AND COMMUNICATION ENGINEERING,COE,66.01,66.85,51.68,34.54,83.75,66.95,302.83,60.566,132.86,118.29
411,658,BS ELECTRICAL ENGINEERING,COE,44.05,61.11,80.93,79.96,72.9,66.95,338.95,67.79,105.16,152.86
412,853,BS INDUSTRIAL ENGINEERING,COE,74.8,87.4,18.75,53.82,43.49,66.95,278.26,55.652,162.2,97.31
413,872,BS INDUSTRIAL ENGINEERING,COE,4.68,61.11,94.84,98.97,63.1,66.95,322.7,64.54,65.79,162.07
414,875,BS AGRICULTURE,CFES,68.5,77.12,36.55,44.18,72.9,66.95,299.25,59.85,145.62,117.08
415,945,BS NUTRITION AND DIETETICS,CHE,66.01,71.99,59.25,24.91,79.78,66.95,301.94,60.388,138.0,104.69
416,958,BS NUTRITION AND DIETETICS,CHE,68.5,71.99,51.68,53.82,53.29,66.95,299.28,59.856,140.49,107.11
417,959,BS NUTRITION AND DIETETICS,CHE,68.5,77.12,72.66,24.91,43.49,66.95,286.68,57.336,145.62,68.4
418,960,BS NUTRITION AND DIETETICS,CHE,49.95,87.4,66.81,70.61,53.29,66.95,328.06,65.612,137.35,123.9
419,994,BS HOSPITALITY MANAGEMENT,CHE,76.83,66.85,51.68,70.61,15.15,66.95,281.12,56.224,143.68,85.76
420,1074,BS COMPUTER SCIENCE,CCS,66.01,87.4,72.66,24.91,33.69,66.95,284.67,56.934,153.41,58.6
421,1185,BS INFORMATION TECHNOLOGY,CCS,63.53,61.11,66.81,63.45,63.1,66.95,318.0,63.6,124.64,126.55
422,1229,BA ENGLISH,CLA,80.58,77.12,36.55,2.74,79.78,66.95,276.77,55.354,157.7,82.52
423,1244,BA ENGLISH,CLA,82.02,30.03,72.66,14.31,72.9,66.95,271.92,54.384,112.05,87.21
424,1298,BA FILIPINO ,CLA,47.0,54.75,89.19,79.96,53.29,66.95,324.19,64.838,101.75,133.25
425,1324,BA JOURNALISM,CLA,76.83,61.11,51.68,34.54,53.29,66.95,277.45,55.49,137.94,87.83
426,1343,BA POLITICAL SCIENCE,CLA,58.56,77.12,76.79,53.82,43.49,66.95,309.78,61.956,135.68,97.31
427,1356,BA POLITICAL SCIENCE,CLA,68.5,61.11,66.81,63.45,43.49,66.95,303.36,60.672,129.61,106.94
428,1370,BA POLITICAL SCIENCE,CLA,66.01,71.99,72.66,34.54,53.29,66.95,298.49,59.698,138.0,87.83
429,1387,BA POLITICAL SCIENCE,CLA,76.83,30.03,59.25,70.61,53.29,66.95,290.01,58.002,106.86,123.9
430,1409,BA POLITICAL SCIENCE,CLA,61.05,61.11,80.93,70.61,33.69,66.95,307.39,61.478,122.16,104.3
431,1427,BA POLITICAL SCIENCE,CLA,72.78,54.75,66.81,44.18,53.29,66.95,291.81,58.362,127.53,97.47
432,1461,BS BROAD,CLA,70.75,71.99,44.12,44.18,63.1,66.95,294.14,58.828,142.74,107.28
433,1470,BS BROAD,CLA,63.53,48.4,91.97,34.54,53.29,66.95,291.73,58.346,111.93,87.83
434,1516,BA HISTORY,CLA,68.5,66.85,59.25,89.31,9.69,66.95,293.6,58.72,135.35,99.0
435,1521,BA HISTORY,CLA,70.75,61.11,66.81,24.91,72.9,66.95,296.48,59.296,131.86,97.81
436,1671,BS ECONOMICS,CLA,63.53,66.85,80.93,53.82,33.69,66.95,298.82,59.764,130.38,87.51
437,1702,BS ECONOMICS,CLA,37.99,94.82,76.79,79.96,26.06,66.95,315.62,63.124,132.81,106.02
