,Unnamed: 0.1,Unnamed: 0,Course,College,Graduated,SCHOOL,Pr1,Pr2,Pr3,Pr4,Pr5,Oapr,Numerical_School,Numerical_Course
1288,1288,1288,BS SOCIAL WORK,CSWCD,0,SYSTEM TECHNOLOGY INSTITUTE,87.6,92.88,89.19,63.45,63.1,88.22,15,4
1289,1289,1289,BS SOCIAL WORK,CSWCD,0,BUNGUIAO NATIONAL HIGH SCHOOL,68.5,82.26,44.12,53.82,43.49,66.95,0,4
1290,1290,1290,BS SOCIAL WORK,CSWCD,0,CABALUAY NATIONAL HIGH SCHOOL,74.8,82.26,72.66,34.54,43.49,72.43,35,4
1291,1291,1291,BS SOCIAL WORK,CSWCD,0,DON RAMON ENRIQUEZ MEMORIAL HIGH SCHOOL,70.75,96.76,66.81,44.18,72.9,77.9,48,4
1292,1292,1292,BS SOCIAL WORK,CSWCD,0,CLARET SCHOOL OF LAMITAN,90.77,92.88,72.66,79.96,83.75,90.6,50,4
1293,1293,1293,BS SOCIAL WORK,CSWCD,0,SAINT VINCENT'S COLLEGE INC.,84.91,66.85,76.79,63.45,79.78,82.12,138,4
1294,1294,1294,BS SOCIAL WORK,CSWCD,0,BASILAN NATIONAL HIGH SCHOOL,76.83,82.26,97.72,24.91,83.75,84.19,24,4
1295,1295,1295,BS SOCIAL WORK,CSWCD,0,FERNDALE INTERNATIONAL SCHOOL,87.6,66.85,51.68,70.61,53.29,78.81,118,4
1296,1296,1296,BS SOCIAL WORK,CSWCD,0,IMMACULATE CONCEPTION ARCHDIOCESAN SCHOOL,63.53,71.99,91.97,84.63,26.06,75.16,6,4
1297,1297,1297,BS SOCIAL WORK,CSWCD,0,GUTALAC NATIONAL HIGH SCHOOL,84.91,96.76,85.06,24.91,87.72,87.64,92,4
1298,1298,1298,BS SOCIAL WORK,CSWCD,0,SOUTHERN CITY COLLEGES,63.53,71.99,91.97,70.61,79.78,77.9,14,4
1299,1299,1299,BS SOCIAL WORK,CSWCD,0,BALUNO NATIONAL HIGH SCHOOL,86.35,92.88,51.68,14.31,53.29,76.98,103,4
1300,1300,1300,BS SOCIAL WORK,CSWCD,0,RECODO NATIONAL HIGH SCHOOL,70.75,48.4,51.68,53.82,83.75,68.07,56,4
1301,1301,1301,BS SOCIAL WORK,CSWCD,0,BUNGUIAO NATIONAL HIGH SCHOOL,84.91,77.12,76.79,70.61,83.75,84.88,0,4
1302,1302,1302,BS SOCIAL WORK,CSWCD,0,WESTERN MINDANAO STATE UNIVERSITY,82.02,71.99,59.25,93.38,72.9,83.5,7,4
1303,1303,1303,BS SOCIAL WORK,CSWCD,0,DON RAMON ENRIQUEZ MEMORIAL HIGH SCHOOL,89.71,71.99,36.55,34.54,20.6,72.43,48,4
1304,1304,1304,BS SOCIAL WORK,CSWCD,0,ATENEO DE ZAMBOANGA UNIVERSITY,87.6,82.26,72.66,89.31,99.75,92.51,19,4
1305,1305,1305,BS SOCIAL WORK,CSWCD,0,MANICAHAN NATIONAL HIGH SCHOOL,52.9,77.12,59.25,70.61,43.49,63.6,61,4
1306,1306,1306,BS SOCIAL WORK,CSWCD,0,BALIWASAN SENIOR HIGH SCHOOL WEST,52.9,71.99,59.25,63.45,63.1,63.6,52,4
1307,1307,1307,BS SOCIAL WORK,CSWCD,0,SYSTEM TECHNOLOGY INSTITUTE,66.01,77.12,24.36,70.61,33.69,62.48,15,4
1308,1308,1308,BS SOCIAL WORK,CSWCD,0,NONE,87.6,87.4,89.19,75.28,79.78,89.17,13,4
1309,1309,1309,BS SOCIAL WORK,CSWCD,0,BALIWASAN SENIOR HIGH SCHOOL WEST,78.85,77.12,80.93,75.28,72.9,82.12,52,4
1310,1310,1310,BS SOCIAL WORK,CSWCD,0,SYSTEM TECHNOLOGY INSTITUTE,82.02,30.03,36.55,24.91,91.68,68.07,15,4
1311,1311,1311,BS SOCIAL WORK,CSWCD,0,DON RAMON ENRIQUEZ MEMORIAL HIGH SCHOOL,70.75,82.26,29.96,63.45,43.49,66.95,48,4
1312,1312,1312,BS INFORMATION TECHNOLOGY,CCS,0,"BRENT HOSPITAL AND COLLEGES, INC.",68.5,66.85,72.66,63.45,63.1,71.42,16,5
1313,1313,1313,BS INFORMATION TECHNOLOGY,CCS,0,CLARET HIGH SCHOOL,95.51,87.4,94.84,63.45,83.75,93.85,2,5
1314,1314,1314,BS INFORMATION TECHNOLOGY,CCS,0,IMMACULATE CONCEPTION ARCHDIOCESAN SCHOOL,49.95,87.4,80.93,93.38,87.72,80.63,6,5
1315,1315,1315,BS INFORMATION TECHNOLOGY,CCS,0,UNIVERSIDAD DE ZAMBOANGA,86.35,92.88,89.19,79.96,53.29,88.7,28,5
1316,1316,1316,BS INFORMATION TECHNOLOGY,CCS,0,CULIANAN NATIONAL HIGH SCHOOL,90.77,66.85,59.25,24.91,79.78,80.63,30,5
1317,1317,1317,BS INFORMATION TECHNOLOGY,CCS,0,WESTERN MINDANAO STATE UNIVERSITY,63.53,77.12,59.25,24.91,26.06,60.09,7,5
1318,1318,1318,BS INFORMATION TECHNOLOGY,CCS,0,DON PABLO LORENZO MEMORIAL HIGH SCHOOL,87.6,77.12,93.41,95.71,83.75,92.9,29,5
1319,1319,1319,BS INFORMATION TECHNOLOGY,CCS,0,PILAR COLLEGE,78.85,71.99,96.28,18.16,63.1,79.72,3,5
1320,1320,1320,BS INFORMATION TECHNOLOGY,CCS,0,SOUTHERN CITY COLLEGES,76.83,71.99,76.79,53.82,83.75,78.81,14,5
1321,1321,1321,BS INFORMATION TECHNOLOGY,CCS,0,SOUTHERN CITY COLLEGES,52.9,66.85,51.68,53.82,72.9,61.37,14,5
1322,1322,1322,BS INFORMATION TECHNOLOGY,CCS,0,SYSTEM TECHNOLOGY INSTITUTE,76.83,35.7,51.68,93.38,53.29,73.34,15,5
1323,1323,1323,BS INFORMATION TECHNOLOGY,CCS,0,WESTERN MINDANAO STATE UNIVERSITY,84.91,61.11,85.06,89.31,43.49,83.5,7,5
1324,1324,1324,BS INFORMATION TECHNOLOGY,CCS,0,BALIWASAN SENIOR HIGH SCHOOL WEST,70.75,66.85,80.93,53.82,53.29,72.43,52,5
1325,1325,1325,BS INFORMATION TECHNOLOGY,CCS,0,DON PABLO LORENZO MEMORIAL HIGH SCHOOL,74.8,82.26,72.66,14.31,72.9,72.43,29,5
1326,1326,1326,BS INFORMATION TECHNOLOGY,CCS,0,CLARET HIGH SCHOOL,68.5,61.11,91.97,63.45,26.06,71.42,2,5
1327,1327,1327,BS INFORMATION TECHNOLOGY,CCS,0,BASILAN NATIONAL HIGH SCHOOL,70.75,87.4,89.19,44.18,53.29,76.98,24,5
1328,1328,1328,BS INFORMATION TECHNOLOGY,CCS,0,SIOCON NATIONAL HIGH SCHOOL,93.41,77.12,59.25,84.63,91.68,90.6,74,5
1329,1329,1329,BS INFORMATION TECHNOLOGY,CCS,0,ZAMBOANGA CHONG HUA HIGH SCHOOL,94.81,90.94,94.84,92.22,98.34,96.72,10,5
1330,1330,1330,BS INFORMATION TECHNOLOGY,CCS,0,DON PABLO LORENZO MEMORIAL HIGH SCHOOL,78.85,77.12,80.93,84.63,43.49,81.43,29,5
1331,1331,1331,BS INFORMATION TECHNOLOGY,CCS,0,ATENEO DE ZAMBOANGA UNIVERSITY,72.78,42.05,76.79,63.45,72.9,71.42,19,5
1332,1332,1332,BS INFORMATION TECHNOLOGY,CCS,0,CABALUAY NATIONAL HIGH SCHOOL,82.02,94.82,91.97,94.54,95.65,93.53,35,5
1333,1333,1333,BS INFORMATION TECHNOLOGY,CCS,0,PILAR COLLEGE,70.75,61.11,72.66,53.82,72.9,71.42,3,5
1334,1334,1334,BS INFORMATION TECHNOLOGY,CCS,0,PILAR COLLEGE,70.75,61.11,72.66,53.82,72.9,71.42,3,5
1335,1335,1335,BS INFORMATION TECHNOLOGY,CCS,0,AMA COMPUTER COLLEGE,74.8,77.12,80.93,63.45,72.9,78.81,66,5
1336,1336,1336,BS INFORMATION TECHNOLOGY,CCS,0,COMPUTER TECHNOLOGY INSTITUTE,76.83,66.85,76.79,79.96,53.29,77.9,17,5
1337,1337,1337,BACHELOR OF ELEMENTARY EDUCATION,CTE,0,COMPUTER TECHNOLOGY INSTITUTE,58.56,54.75,76.79,53.82,26.06,60.09,17,6
1338,1338,1338,BACHELOR OF ELEMENTARY EDUCATION,CTE,0,DON RAMON ENRIQUEZ MEMORIAL HIGH SCHOOL,83.47,96.76,76.79,14.31,72.9,82.12,48,6
1339,1339,1339,BACHELOR OF ELEMENTARY EDUCATION,CTE,0,CLARET HIGH SCHOOL,74.8,92.88,72.66,34.54,43.49,75.16,2,6
1340,1340,1340,BACHELOR OF ELEMENTARY EDUCATION,CTE,0,PILAR COLLEGE,87.6,92.88,89.19,75.28,87.72,91.08,3,6
1341,1341,1341,BACHELOR OF ELEMENTARY EDUCATION,CTE,0,MALAYAL NATIONAL HIGH SCHOOL,76.83,61.11,85.06,63.45,83.75,79.72,139,6
1342,1342,1342,BACHELOR OF ELEMENTARY EDUCATION,CTE,0,CLARET COLLEGE OF ISABELA,70.75,87.4,66.81,44.18,20.6,68.07,22,6
1343,1343,1343,BACHELOR OF ELEMENTARY EDUCATION,CTE,0,WESTERN MINDANAO STATE UNIVERSITY,86.35,92.88,91.97,75.28,63.1,89.17,7,6
1344,1344,1344,BACHELOR OF ELEMENTARY EDUCATION,CTE,0,WESTERN MINDANAO STATE UNIVERSITY,61.05,48.4,51.68,79.96,79.78,66.95,7,6
1345,1345,1345,BACHELOR OF ELEMENTARY EDUCATION,CTE,0,WESTERN MINDANAO STATE UNIVERSITY,78.85,77.12,89.19,63.45,72.9,82.12,7,6
1346,1346,1346,BACHELOR OF ELEMENTARY EDUCATION,CTE,0,MALAYAL NATIONAL HIGH SCHOOL,82.02,66.85,59.25,24.91,72.9,73.34,139,6
1347,1347,1347,BACHELOR OF ELEMENTARY EDUCATION,CTE,0,WESTERN MINDANAO STATE UNIVERSITY,78.85,82.26,44.12,92.22,43.49,78.81,7,6
1348,1348,1348,BACHELOR OF ELEMENTARY EDUCATION,CTE,0,SYSTEM TECHNOLOGY INSTITUTE,74.8,61.11,72.66,79.96,83.75,78.81,15,6
1349,1349,1349,BACHELOR OF ELEMENTARY EDUCATION,CTE,0,WESTERN MINDANAO STATE UNIVERSITY,86.35,87.4,72.66,63.45,79.78,84.88,7,6
1350,1350,1350,BACHELOR OF ELEMENTARY EDUCATION,CTE,0,DON RAMON ENRIQUEZ MEMORIAL HIGH SCHOOL,83.47,82.26,72.66,63.45,87.72,84.19,48,6
1351,1351,1351,BACHELOR OF ELEMENTARY EDUCATION,CTE,0,MARIA CLARA LOBREGAT NATIONAL HIGH SCHOOL,58.56,66.85,66.81,63.45,33.69,62.48,18,6
1352,1352,1352,BACHELOR OF ELEMENTARY EDUCATION,CTE,0,BALIWASAN SENIOR HIGH SCHOOL WEST,80.58,87.4,76.79,70.61,63.1,82.12,52,6
1353,1353,1353,BACHELOR OF ELEMENTARY EDUCATION,CTE,0,PILAR COLLEGE,74.8,92.88,91.97,84.63,79.78,87.64,3,6
1354,1354,1354,BACHELOR OF ELEMENTARY EDUCATION,CTE,0,CABALUAY NATIONAL HIGH SCHOOL,63.53,77.12,93.41,75.28,53.29,77.9,35,6
1355,1355,1355,BACHELOR OF ELEMENTARY EDUCATION,CTE,0,BALIWASAN SENIOR HIGH SCHOOL - WEST,63.53,87.4,80.93,24.91,26.06,66.95,33,6
1356,1356,1356,BACHELOR OF ELEMENTARY EDUCATION,CTE,0,JOSE RIZAL MEMORIAL STATE UNIVERSITY,87.6,82.26,72.66,44.18,33.69,79.72,47,6
1357,1357,1357,BACHELOR OF ELEMENTARY EDUCATION,CTE,0,MARIA CLARA LOBREGAT NATIONAL HIGH SCHOOL,90.77,92.88,80.93,53.82,20.6,84.88,18,6
1358,1358,1358,BACHELOR OF ELEMENTARY EDUCATION,CTE,0,SYSTEM TECHNOLOGY INSTITUTE,74.8,66.85,76.79,34.54,87.72,76.07,15,6
1359,1359,1359,BACHELOR OF ELEMENTARY EDUCATION,CTE,0,MABUHAY-ESU,89.71,82.26,59.25,63.45,72.9,84.19,46,6
1360,1360,1360,BACHELOR OF ELEMENTARY EDUCATION,CTE,0,WESTERN MINDANAO STATE UNIVERSITY,68.5,82.26,85.06,70.61,87.72,81.43,7,6
1361,1361,1361,BACHELOR OF ELEMENTARY EDUCATION,CTE,0,BALUNO NATIONAL HIGH SCHOOL,66.01,77.12,80.93,84.63,43.49,76.07,103,6
1362,1362,1362,BS COMMUNITY DEVELOPMENT,CSWCD,0,FILIPINO-TURKISH TOLERANCE HIGH SCHOOL,74.8,42.05,66.81,70.61,53.29,69.19,23,7
1363,1363,1363,BS COMMUNITY DEVELOPMENT,CSWCD,0,MANICAHAN NATIONAL HIGH SCHOOL,63.53,71.99,66.81,63.45,53.29,68.07,61,7
1364,1364,1364,BS COMMUNITY DEVELOPMENT,CSWCD,0,BALIWASAN SENIOR HIGH SCHOOL - WEST,47.0,66.85,66.81,75.28,43.49,61.37,33,7
1365,1365,1365,BS COMMUNITY DEVELOPMENT,CSWCD,0,CLARET SCHOOL OF MALUSO,80.58,87.4,51.68,44.18,53.29,75.16,44,7
1366,1366,1366,BS COMMUNITY DEVELOPMENT,CSWCD,0,"BRENT HOSPITAL AND COLLEGES, INC.",87.6,96.76,66.81,84.63,43.49,87.64,16,7
1367,1367,1367,BS COMMUNITY DEVELOPMENT,CSWCD,0,DON PABLO LORENZO MEMORIAL HIGH SCHOOL,47.0,61.11,76.79,63.45,53.29,61.37,29,7
1368,1368,1368,BS COMMUNITY DEVELOPMENT,CSWCD,0,CABALUAY NATIONAL HIGH SCHOOL,63.53,42.05,91.97,44.18,63.1,68.07,35,7
1369,1369,1369,BS COMMUNITY DEVELOPMENT,CSWCD,0,BALIWASAN SENIOR HIGH SCHOOL - WEST,68.5,66.85,29.96,84.63,15.15,62.48,33,7
1370,1370,1370,BS COMMUNITY DEVELOPMENT,CSWCD,0,SOUTHERN CITY COLLEGES,74.8,71.99,36.55,70.61,26.06,66.95,14,7
1371,1371,1371,BS COMMUNITY DEVELOPMENT,CSWCD,0,WESTERN MINDANAO STATE UNIVERSITY,61.05,77.12,59.25,75.28,53.29,69.19,7,7
1372,1372,1372,BS COMMUNITY DEVELOPMENT,CSWCD,0,VITALI NATIONAL HIGH SCHOOL,58.56,71.99,13.15,63.45,79.78,60.09,53,7
1373,1373,1373,BS COMMUNITY DEVELOPMENT,CSWCD,0,SOUTHERN CITY COLLEGES,66.01,71.99,72.66,70.61,72.9,73.34,14,7
1374,1374,1374,BS COMMUNITY DEVELOPMENT,CSWCD,0,ZAMBOANGA CITY HIGH SCHOOL,66.01,35.7,72.66,75.28,33.69,63.6,72,7
1375,1375,1375,BS COMMUNITY DEVELOPMENT,CSWCD,0,CULIANAN NATIONAL HIGH SCHOOL,88.66,77.12,66.81,79.96,26.06,82.12,30,7
1376,1376,1376,BS COMMUNITY DEVELOPMENT,CSWCD,0,BASILAN NATIONAL HIGH SCHOOL,49.95,54.75,89.19,53.82,72.9,65.83,24,7
1377,1377,1377,BS COMMUNITY DEVELOPMENT,CSWCD,0,WESTERN MINDANAO STATE UNIVERSITY,83.47,35.7,24.36,63.45,43.49,64.72,7,7
1378,1378,1378,BS COMMUNITY DEVELOPMENT,CSWCD,0,DON RAMON ENRIQUEZ MEMORIAL HIGH SCHOOL,47.0,82.26,66.81,70.61,43.49,63.6,48,7
1379,1379,1379,BS COMMUNITY DEVELOPMENT,CSWCD,0,SOUTHERN CITY COLLEGES,74.8,48.4,80.93,44.18,83.75,74.25,14,7
1380,1380,1380,BS COMMUNITY DEVELOPMENT,CSWCD,0,ZAMBOANGA CITY HIGH SCHOOL,80.58,82.26,76.79,94.54,95.65,89.65,72,7
1381,1381,1381,BS COMMUNITY DEVELOPMENT,CSWCD,0,CULIANAN NATIONAL HIGH SCHOOL,68.5,66.85,89.19,14.31,63.1,69.19,30,7
1382,1382,1382,BS COMMUNITY DEVELOPMENT,CSWCD,0,BALIWASAN SENIOR HIGH SCHOOL - WEST,61.05,66.85,44.12,75.28,72.9,66.95,33,7
1383,1383,1383,BS COMMUNITY DEVELOPMENT,CSWCD,0,REGIONAL SCIENCE HIGH SCHOOL,82.02,82.26,59.25,84.63,63.1,82.12,11,7
1384,1384,1384,BS COMMUNITY DEVELOPMENT,CSWCD,0,MALAYAL NATIONAL HIGH SCHOOL,74.8,61.11,72.66,63.45,53.29,72.43,139,7
1385,1385,1385,BS COMMUNITY DEVELOPMENT,CSWCD,0,MABUHAY NATIONAL HIGH SCHOOL,61.05,87.4,66.81,24.91,43.49,64.72,130,7
1386,1386,1386,BS COMMUNITY DEVELOPMENT,CSWCD,0,RECODO NATIONAL HIGH SCHOOL,68.5,87.4,44.12,63.45,83.75,74.25,56,7
1387,1387,1387,BA ELS,CLA,0,WESTERN MINDANAO STATE UNIVERSITY,41.05,82.26,66.81,79.96,63.1,65.83,7,8
1388,1388,1388,BA ELS,CLA,0,COMPUTER TECHNOLOGY INSTITUTE,83.47,82.26,59.25,63.45,79.78,81.43,17,8
1389,1389,1389,BA ELS,CLA,0,BALIWASAN SENIOR HIGH SCHOOL WEST,68.5,87.4,51.68,34.54,79.78,71.42,52,8
1390,1390,1390,BA ELS,CLA,0,MARIA CLARA LOBREGAT NATIONAL HIGH SCHOOL,82.02,30.03,72.66,14.31,72.9,66.95,18,8
1391,1391,1391,BA ELS,CLA,0,MANICAHAN NATIONAL HIGH SCHOOL,82.02,90.94,51.68,10.45,72.9,74.25,61,8
1392,1392,1392,BA ELS,CLA,0,MSU - TAWI-TAWI COLLEGE OF TECHNOLOGY & OCEANOGRAPHY,90.77,87.4,85.06,53.82,87.72,89.65,63,8
1393,1393,1393,BA ELS,CLA,0,CULIANAN NATIONAL HIGH SCHOOL,93.41,92.88,93.41,53.82,87.72,93.22,30,8
1394,1394,1394,BA ELS,CLA,0,TALON-TALON NATIONAL HIGH SCHOOL,72.78,92.88,76.79,93.38,72.9,85.57,39,8
1395,1395,1395,BA ELS,CLA,0,NONE,74.8,90.94,76.79,53.82,97.87,84.19,13,8
1396,1396,1396,BA ELS,CLA,0,SYSTEM TECHNOLOGY INSTITUTE,72.78,71.99,85.06,53.82,43.49,74.25,15,8
1397,1397,1397,BA ELS,CLA,0,PILAR COLLEGE,86.35,94.82,44.12,63.45,72.9,83.5,3,8
1398,1398,1398,BA ELS,CLA,0,NONE,61.05,48.4,93.41,63.45,83.75,74.25,13,8
1399,1399,1399,BA ELS,CLA,0,BUNGUIAO NATIONAL HIGH SCHOOL,70.75,77.12,29.96,84.63,91.68,76.98,0,8
1400,1400,1400,BA ELS,CLA,0,KABASALAN SCIENCE & TECHNOLOGY HIGH SCHOOL,61.05,77.12,51.68,84.63,83.75,74.25,75,8
1401,1401,1401,BA ELS,CLA,0,NOTRE DAME OF SIASI,83.47,87.4,18.75,14.31,98.81,77.9,95,8
1402,1402,1402,BA ELS,CLA,0,SOUTHERN CITY COLLEGES,52.9,42.05,80.93,53.82,83.75,64.72,14,8
1403,1403,1403,BA ELS,CLA,0,UNIVERSIDAD DE ZAMBOANGA,74.8,15.12,66.81,63.45,33.69,60.09,28,8
1404,1404,1404,BA ELS,CLA,0,NONE,41.05,48.4,72.66,79.96,72.9,61.37,13,8
1405,1405,1405,BA ELS,CLA,0,RECODO NATIONAL HIGH SCHOOL,95.51,87.4,13.15,44.18,83.75,84.88,56,8
1406,1406,1406,BA ELS,CLA,0,MARCELO SPINOLA SCHOOL,89.71,54.75,76.79,10.45,72.9,76.98,71,8
1407,1407,1407,BA ELS,CLA,0,SYSTEM TECHNOLOGY INSTITUTE,78.85,87.4,51.68,79.96,72.9,80.63,15,8
1408,1408,1408,BA ELS,CLA,0,SOUTHERN CITY COLLEGES,47.0,71.99,85.06,24.91,53.29,61.37,14,8
1409,1409,1409,BA ELS,CLA,0,ZAMBOANGA STATE COLLEGE OF MARINE SCIENCES & TECHNOLOGY,68.5,71.99,51.68,18.16,83.75,66.95,140,8
1410,1410,1410,BA ELS,CLA,0,WESTERN MINDANAO STATE UNIVERSITY,76.83,48.4,44.12,53.82,63.1,66.95,7,8
1411,1411,1411,BA ELS,CLA,0,BALIWASAN SENIOR HIGH SCHOOL WEST,80.58,77.12,36.55,2.74,79.78,66.95,52,8
1412,1412,1412,BS COMPUTER SCIENCE,CCS,0,PILAR COLLEGE,63.53,35.7,59.25,96.87,83.75,75.16,3,9
1413,1413,1413,BS COMPUTER SCIENCE,CCS,0,SOUTHERN CITY COLLEGES,70.75,87.4,72.66,63.45,63.1,76.07,14,9
1414,1414,1414,BS COMPUTER SCIENCE,CCS,0,CLARET HIGH SCHOOL ZAMBOANGA,80.58,35.7,80.93,44.18,33.69,69.19,4,9
1415,1415,1415,BS COMPUTER SCIENCE,CCS,0,WESTERN MINDANAO STATE UNIVERSITY,74.8,90.94,80.93,53.82,79.78,81.43,7,9
1416,1416,1416,BS COMPUTER SCIENCE,CCS,0,NONE,61.05,77.12,44.12,95.71,53.29,74.25,13,9
1417,1417,1417,BS COMPUTER SCIENCE,CCS,0,UNIVERSIDAD DE ZAMBOANGA,74.8,25.06,36.55,75.28,63.1,63.6,28,9
1418,1418,1418,BS COMPUTER SCIENCE,CCS,0,SINUNUC NATIONAL HIGH SCHOOL,74.8,92.88,91.97,75.28,72.9,85.57,45,9
1419,1419,1419,BS COMPUTER SCIENCE,CCS,0,AMA COMPUTER COLLEGE,34.94,82.26,44.12,75.28,87.72,63.6,66,9
1420,1420,1420,BS COMPUTER SCIENCE,CCS,0,ZAMBOANGA CITY STATE POLYTECHNIC COLLEGE,68.5,87.4,59.25,70.61,63.1,74.25,20,9
1421,1421,1421,BS COMPUTER SCIENCE,CCS,0,ZAMBOANGA CITY HIGH SCHOOL,91.83,54.75,91.97,14.31,72.9,82.81,72,9
1422,1422,1422,BS COMPUTER SCIENCE,CCS,0,NOTRE DAME OF BONGAO,58.56,66.85,80.93,34.54,87.72,70.3,1,9
1423,1423,1423,BS COMPUTER SCIENCE,CCS,0,WESTERN MINDANAO STATE UNIVERSITY,83.47,61.11,44.12,84.63,53.29,76.98,7,9
1424,1424,1424,BS COMPUTER SCIENCE,CCS,0,WESTERN MINDANAO STATE UNIVERSITY,89.71,82.26,80.93,70.61,79.78,88.22,7,9
1425,1425,1425,BS COMPUTER SCIENCE,CCS,0,CULIANAN NATIONAL HIGH SCHOOL,93.41,54.75,66.81,84.63,83.75,88.22,30,9
1426,1426,1426,BS COMPUTER SCIENCE,CCS,0,AYALA NATIONAL HIGH SCHOOL,83.47,92.88,72.66,63.45,53.29,82.81,5,9
1427,1427,1427,BS COMPUTER SCIENCE,CCS,0,DON PABLO LORENZO MEMORIAL HIGH SCHOOL,72.78,54.75,94.84,79.96,87.72,83.5,29,9
1428,1428,1428,BS COMPUTER SCIENCE,CCS,0,CLARET COLLEGE OF ISABELA,72.78,77.12,29.96,24.91,53.29,63.6,22,9
1429,1429,1429,BS COMPUTER SCIENCE,CCS,0,TIGBAUAN NATIONAL HIGH SCHOOL,61.05,77.12,44.12,34.54,43.49,60.09,141,9
1430,1430,1430,BS COMPUTER SCIENCE,CCS,0,ATENEO DE ZAMBOANGA UNIVERSITY,76.83,71.99,91.97,34.54,72.9,78.81,19,9
1431,1431,1431,BS COMPUTER SCIENCE,CCS,0,AMA COMPUTER COLLEGE,84.91,61.11,80.93,79.96,72.9,83.5,66,9
1432,1432,1432,BS COMPUTER SCIENCE,CCS,0,WESTERN MINDANAO STATE UNIVERSITY,44.05,71.99,66.81,70.61,79.78,64.72,7,9
1433,1433,1433,BS COMPUTER SCIENCE,CCS,0,MIDSALIP NATIONAL HIGH SCHOOL,82.02,61.11,76.79,92.22,63.1,82.81,142,9
1434,1434,1434,BS COMPUTER SCIENCE,CCS,0,SOUTHERN CITY COLLEGES,68.5,61.11,76.79,53.82,72.9,71.42,14,9
1435,1435,1435,BS COMPUTER SCIENCE,CCS,0,IMMACULATE CONCEPTION ARCHDIOCESAN SCHOOL,95.51,66.85,29.96,24.91,83.75,82.81,6,9
1436,1436,1436,BS COMPUTER SCIENCE,CCS,0,AMA COMPUTER COLLEGE,94.11,94.82,94.84,79.96,91.68,95.73,66,9
1437,1437,1437,BS CIVIL ENGINEERING,COE,0,TORIBIO MINOR MEMORIAL NATIONAL HIGH SCHOOL,82.02,90.94,44.12,79.96,83.75,83.5,73,10
1438,1438,1438,BS CIVIL ENGINEERING,COE,0,WESTERN MINDANAO STATE UNIVERSITY,98.17,54.75,93.41,95.71,87.72,96.35,7,10
1439,1439,1439,BS CIVIL ENGINEERING,COE,0,CLARET HIGH SCHOOL,70.75,61.11,59.25,53.82,79.78,70.3,2,10
1440,1440,1440,BS CIVIL ENGINEERING,COE,0,TALON-TALON NATIONAL HIGH SCHOOL,80.58,87.4,89.19,92.22,87.72,89.65,39,10
1441,1441,1441,BS CIVIL ENGINEERING,COE,0,CLARET COLLEGE OF ISABELA,91.83,92.88,91.97,24.91,72.9,89.17,22,10
1442,1442,1442,BS CIVIL ENGINEERING,COE,0,PILAR COLLEGE,88.66,71.99,96.28,70.61,79.78,89.65,3,10
1443,1443,1443,BS CIVIL ENGINEERING,COE,0,UNIVERSIDAD DE ZAMBOANGA SENIOR HIGH SCHOOL,86.35,82.26,76.79,84.63,95.65,89.65,8,10
1444,1444,1444,BS CIVIL ENGINEERING,COE,0,BASILAN NATIONAL HIGH SCHOOL,96.08,94.82,72.66,96.87,63.1,95.1,24,10
1445,1445,1445,BS CIVIL ENGINEERING,COE,0,WESTERN MINDANAO STATE UNIVERSITY,78.85,61.11,85.06,63.45,91.68,82.12,7,10
1446,1446,1446,BS CIVIL ENGINEERING,COE,0,ATENEO DE ZAMBOANGA UNIVERSITY,96.08,94.82,94.84,97.62,97.87,98.05,19,10
1447,1447,1447,BS CIVIL ENGINEERING,COE,0,WESTERN MINDANAO STATE UNIVERSITY,96.52,94.82,72.66,92.22,97.87,96.17,7,10
1448,1448,1448,BS CIVIL ENGINEERING,COE,0,ATENEO DE ZAMBOANGA UNIVERSITY,90.77,92.88,91.97,94.54,95.65,95.42,19,10
1449,1449,1449,BS CIVIL ENGINEERING,COE,0,JOSE RIZAL MEMORIAL STATE UNIVERSITY,93.41,87.4,98.86,98.97,79.78,97.46,47,10
1450,1450,1450,BS CIVIL ENGINEERING,COE,0,WESTERN MINDANAO STATE UNIVERSITY,83.47,35.7,44.12,53.82,95.65,75.16,7,10
1451,1451,1451,BS CIVIL ENGINEERING,COE,0,CLARET HIGH SCHOOL ZAMBOANGA,68.5,77.12,72.66,84.63,53.29,76.07,4,10
1452,1452,1452,BS CIVIL ENGINEERING,COE,0,NOTRE DAME OF JOLO COLLEGE,83.47,77.12,85.06,79.96,83.75,86.95,9,10
1453,1453,1453,BS CIVIL ENGINEERING,COE,0,WESTERN MINDANAO STATE UNIVERSITY,98.41,87.4,99.14,97.62,98.34,99.1,7,10
1454,1454,1454,BS CIVIL ENGINEERING,COE,0,UNIVERSIDAD DE ZAMBOANGA,92.71,94.82,94.84,94.54,79.78,95.73,28,10
1455,1455,1455,BS CIVIL ENGINEERING,COE,0,CLARET COLLEGE OF ISABELA,87.6,77.12,85.06,98.29,87.72,93.53,22,10
1456,1456,1456,BS CIVIL ENGINEERING,COE,0,FILIPINO-TURKISH TOLERANCE HIGH SCHOOL,96.95,99.7,96.28,99.95,98.34,99.74,23,10
1457,1457,1457,BS CIVIL ENGINEERING,COE,0,UNIVERSIDAD DE ZAMBOANGA SENIOR HIGH SCHOOL,52.9,71.99,59.25,24.91,79.78,61.37,8,10
